id,center,fy,sic,naics,state,sales,employees,plant_area,products,produnits,prodlevel,prodhours,recc_count_recc,ec_plant_cost,ec_plant_usage,ed_plant_cost,ed_plant_usage,ef_plant_cost,e2_plant_cost,e2_plant_usage,e3_plant_cost,e3_plant_usage,e4_plant_cost,e4_plant_usage,e5_plant_cost,e5_plant_usage,e6_plant_cost,e6_plant_usage,e7_plant_cost,e7_plant_usage,e8_plant_cost,e8_plant_usage,e9_plant_cost,e9_plant_usage,e10_plant_cost,e10_plant_usage,e11_plant_cost,e11_plant_usage,e12_plant_cost,e12_plant_usage,w0_plant_cost,w0_plant_usage,w1_plant_cost,w1_plant_usage,w2_plant_cost,w2_plant_usage,w3_plant_cost,w3_plant_usage,w4_plant_cost,w4_plant_usage,w5_plant_cost,w5_plant_usage,w6_plant_cost,w6_plant_usage
AM0133,AM,1991,3365,,TX,10000000,140,,ALUMINUM ALLOY AIRCRAFT,1,10000000,5760,6,219903,4303341,,,,45151,10875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0134,AM,1991,2211,,TX,50000000,320,,SANFORIZED COTTON,2,20600000,6600,8,1320682,34415299,,,,444748,169927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0135,AM,1991,3471,,TX,2500000,30,,REMANUFACTURING OF CRANKSHAFTS,1,313,8650,9,68606,1072685,,,,30995,7137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0136,AM,1992,2434,,TX,10000000,110,,WOODEN CABINETS,1,60000,2176,8,73930,996483,,,,7730,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0137,AM,1992,2051,,TX,18300000,155,,HAMBURGER BUNS & MUFFINS,1,32262400,7440,5,231683,4663834,,,,135653,34128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0138,AM,1992,3273,,TX,9170000,74,,"SAND, GRAVEL, CONCRETE",4,4995,3540,4,342722,3311841,,,,,,,,,,,,471755,78080,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0139,AM,1992,2951,,TX,3780000,8,,ASPHALT PAVING MIXTURES,3,221000,1200,4,131675,827374,,,,142871,69693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0140,AM,1992,3433,,TX,4200000,115,,FIREPLACES,1,26500,4136,4,53895,644490,,,,3431,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0141,AM,1992,2038,,TX,50000000,100,,"TACOS,TAQUITOS,BURRITOS",2,26000000,4080,10,661720,11453400,,,,146485,70401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0142,AM,1992,2048,,TX,4500000,20,,"DAIRY,LIVESTOCK,POULTRY",3,22000,2332,9,91794,906213,,,,24982,5919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0143,AM,1992,2421,,TX,4100000,15,,HARDWOOD LUMBER BLANKS,6,5500,3460,6,49774,604924,,,,39255,8036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0144,AM,1992,2431,,TX,10000000,60,,HARDWOOD LUMBER,6,5800,4426,8,72610,1010258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0145,AM,1992,2099,,TX,4200000,260,,MILITARY READY-EAT MEALS,1,20800000,6240,5,79143,1620750,,,,62856,22880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0146,AM,1992,2051,,TX,45000000,200,,"BREAD,BROWNIES,COOKIES",1,100000000,2150,8,123678,2524326,,,,100345,33467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0147,AM,1992,2869,,TX,45000000,130,,INDUSTRIAL CHEMICALS,5,10773,8400,8,644170,14586753,,,,217693,118764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0148,AM,1992,2522,,TX,17000000,125,,OFFICE CHAIRS,1,750000,2445,6,66362,1177022,,,,22646,4324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0149,AM,1992,2851,,TX,15000000,30,,"MASTICS,METAL SHEETS,ADHESIVE",2,5000000,2305,5,46519,466589,,,,5257,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0150,AM,1992,2013,,TX,11000000,14,,GROUND HAM AND BEEF,2,5260000,4572,12,71341,1348183,,,,28691,7822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0151,AM,1992,3443,,TX,18000000,102,,"TURBULATORS,HEAT EXCHANGERS",1,4800,2453,7,109198,1348769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0152,AM,1992,2026,,TX,18000000,260,,MILK,5,3744,4472,6,183457,3338804,,,,67686,15746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0153,AM,1992,3089,,TX,15000000,165,,MOLDED & EXTRUDED TEFLON,,,6000,8,210795,3501759,,,,2112,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0154,AM,1992,3089,,TX,10000000,110,,TEFLON INJECTION MOLDING,2,575000,6000,4,128175,2459848,,,,1316,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0155,AM,1992,2211,,TX,20000000,190,,"COTTON,POLYESTER TEXTILE",2,12500000,8184,7,722874,16329719,,,,101545,25328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0156,AM,1992,2048,,TX,5300000,51,,SALT FOR ANIMAL CONSUMPTION,3,113000,4482,6,210050,3135991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0157,AM,1992,3462,,TX,4200000,260,,STEEL FORGINGS,2,24600000,6024,7,283804,4036929,,,,719204,276098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0158,AM,1992,3479,,TX,35000000,430,,METAL CLEANING,2,9600000,6040,12,510692,9296600,,,,275328,97593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0159,AM,1992,3412,,TX,20000000,220,242000,STEEL SHIPPING CONTAINERS,1,1320000,4233,6,333208,4800703,,,,217984,94179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0160,AM,1992,3341,,TX,35000000,75,,ZINC DUST & ZINC INGOTS,2,28000,5952,10,337384,6546893,,,,287431,140436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0161,AM,1992,3731,,TX,5000000,75,,SHIP BUILDING & REPAIRS,1,300,4301,8,103940,1453986,,,,,,,,,,,,,,,,,,,,,,,,11176,203,,,,,,,,,,,,,,
AM0162,AM,1992,3731,,TX,7000000,70,5900,ship repair,1,400,6060,4,90034,1145369,,,,,,,,,,,,,,,,,,,,,,,,9118,149,,,,,,,,,,,,,,
AM0163,AM,1992,2899,,TX,13000000,85,,SALT,3,120530,7872,5,289568,4365182,,,,611973,389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0164,AM,1992,3317,,TX,30000000,50,,STEEL TUBING & CASINGS,3,37000,2535,6,382220,4113716,,,,1629,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0165,AM,1992,2677,,TX,23000000,170,125000,envelopes,1,23000000000,6312,8,286959,5907093,,,,26163,5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0166,AM,1993,3221,,TX,58000000,386,409000,glass containers,1,420000000,8496,6,1799024,39709555,,,,1407201,846069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0167,AM,1993,2869,,TX,20000000,139,1742400,fuel additives & lubricants,3,75000,8712,6,1193706,29940211,,,,727160,415299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0168,AM,1993,3533,,TX,150000000,300,,down hole oil well euipment,1,687000,5192,9,301390,5338511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0169,AM,1993,3533,,TX,55000000,50,22000,oil and gas drilling equipment,1,800,4976,5,117980,1454279,,,,544,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0170,AM,1993,3533,,TX,70000000,400,,BLOWOUT PREVENTERS,1,3000,5976,10,666273,13728898,,,,129335,27620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0171,AM,1993,3443,,TX,18000000,145,881664,steel plate tank heads,1,24000,7248,9,491985,7868406,,,,261727,113011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0172,AM,1993,3292,,TX,9000000,,64000,petroleum pipe insulation,6,300000,2900,7,53858,976260,,,,,,9205,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0173,AM,1993,2819,,TX,18000000,98,,hydrogen peroxide and butyllithium,2,82000000,8568,6,1339944,34665006,,,,,,,,,,,,,,,,,,,,,,,,827587,272410,,,,,,,,,,,,,,
AM0174,AM,1993,3533,,TX,30000000,157,30000,downhole drilling and fishing tools,1,600,6024,5,160895,1842614,,,,33390,6029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0175,AM,1993,3315,,TX,25000000,300,,welded wire fabric mesh,3,54000,8544,7,315135,3846718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0176,AM,1993,2841,,TX,12000000,175,30000,"liquid detergents , disinfectants",5,850,2125,4,143050,2200176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0177,AM,1993,3357,,TX,20000000,150,30000,"geophones, connectors and cables",1,100000,3984,6,289087,4199590,,,,10408,2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0178,AM,1993,3441,,TX,24000000,120,116900,Metal utility poles,3,4900,4505,5,203348,2509672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0179,AM,1993,3448,,TX,45000000,250,,"Pre-fabricated steel buildings, stee",3,48000,5855,7,296499,4128371,,,,25756,5544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0180,AM,1993,2653,,TX,10000000,72,300000,knocked-down corrugated cardboard bo,6,72000000,2044,5,68191,895662,,,,2939,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0181,AM,1993,2441,,TX,10000000,125,94336,wooden crates and boxes,6,1080,2277,4,58583,725674,,,,279,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0182,AM,1993,3341,,TX,36000000,125,,scrap metal,3,270000,2520,5,767110,7957210,,,,24525,4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0183,AM,1993,3053,,TX,40000000,300,,gaskets,2,3360000,4000,5,232727,3861665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0184,AM,1993,3441,,TX,15000000,267,957000,repair and manufacture of prefabrica,1,450,4032,5,365675,5372509,,,,63682,20980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0185,AM,1993,3273,,TX,9000000,22,,ready mix concrete,,,3672,6,60295,596131,,,,,,,,,,,,,,,,,,,,,,,,99000,12600,,,,,,,,,,,,,,
AM0186,AM,1993,3533,,TX,85000000,400,215500,petroleum drilling drill bits,1,21000,5322,6,1299446,26932591,,,,208486,67192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0187,AM,1993,2676,,TX,10000000,250,,disposable diapers,1,738000000,8640,7,652579,26932591,,,,11404,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0188,AM,1993,3069,,TX,5000000,70,63000,miscellaneous extruded rubber products,2,3600000,5904,6,180206,2643318,,,,36939,12613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0189,AM,1993,3351,,TX,8000000,100,100100,Machining and welding metal products for oil and natural gas,2,1500000,5221,7,91160,1152989,,,,4571,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0190,AM,1993,3533,,TX,30000000,100,59500,"natural gas compressors, oil field machinery, electric & pne",1,24,2586,6,90557,1136284,,,,7543,1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0191,AM,1993,3433,,TX,15000000,145,,ornamental and wood burning fire places,1,46253,5448,7,123543,1686108,,,,5664,1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0192,AM,1993,3821,,TX,12000000,100,128000,"precision instruments for primary and secondary standards, r",1,86,2008,3,118261,1798066,,,,3865,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0193,AM,1993,3535,,TX,14000000,75,66500,pneumatic conveying equipment,1,150,2378,10,75172,979191,,,,3450,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0194,AM,1993,2851,,TX,40000000,75,,paint,5,4154,3240,4,109653,1232708,,,,4125,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0195,AM,1993,3825,,TX,20000000,120,,integrated circuit testing equipment,1,135,2528,6,217878,3679074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0196,AM,1994,2671,,TX,35000000,250,,Printed heavy-duty plastic film shipping sacks,2,32000000,8688,5,909834,20723330,,,,121529,37389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0197,AM,1994,2653,,TX,24000000,113,178000,Corrugated shipping containers,6,552000,5416,7,238503,4361958,,,,135760,41615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0198,AM,1994,2051,,TX,55000000,300,83700,"Bread, hamburger and hot dog buns, rolls",2,50000000,7904,4,246771,5241794,,,,144000,46995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0199,AM,1994,3354,,TX,75000000,500,105000,"Aluminum extrusions, aluminum stadium seats, insulated glass",2,32000000,8520,7,442600,9189039,,,,326515,111245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0200,AM,1994,3341,,TX,1800000,7,6000,Aluminum extrusion ingots,2,33000000,4016,8,54703,1135698,,,,177404,60044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0201,AM,1994,3491,,TX,42000000,160,188000,"Kelly and wireline valves, drill pipe, oil well tools",2,17000000,7224,3,485113,6779602,,,,252377,77118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0202,AM,1994,3511,,TX,90000000,230,65000,Industrial gass turbine generator sets,1,18,2500,5,142780,1714537,,,,32152,6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0203,AM,1994,3564,,TX,65000000,410,324000,"Room air conditioners, split system type air conditioners",1,83319,1912,4,473491,8199883,,,,152756,48229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0204,AM,1994,3433,,TX,40000000,350,151000,"Heating, Air conditioning, ventilating equipment",1,27000,4320,7,212625,3838511,,,,37009,7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0205,AM,1994,2673,,TX,20000000,100,65200,"Reinforced plastic bags, reinforced plastic sheets and tubes",2,4200000,6800,9,271925,4300117,,,,53966,10213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0206,AM,1994,3533,,TX,3000000,40,65000,"Buckets, water screens, and custom fabrications",1,600,2125,7,71630,742087,,,,3835,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0207,AM,1994,3498,,TX,1030000,30,61000,Heat exchanger and hydraulic fin tubing,6,2510000,6288,9,82695,977140,,,,28371,5009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0208,AM,1994,2842,,TX,45000000,140,95000,"Windshield solvent, hair spray, tire repair sealants, auto c",1,33410000,2024,5,127225,1572978,,,,11977,2603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0209,AM,1994,3496,,TX,5000000,100,105000,Wire garment hangers,2,200000000,5670,4,195979,4638922,,,,18112,5108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0210,AM,1994,2711,,TX,10000000,135,43500,Newspapers,1,9360000,5824,6,85271,1388335,,,,6824,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0211,AM,1994,3069,,TX,20000000,125,121000,Molded rubber products for the oil field and automotive indu,2,1600000,8424,6,600535,11684350,,,,65927,18457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0212,AM,1994,2026,,TX,35000000,58,47800,"Milk, chocolate milk, apple and orange juice, orange drink,",5,20400,4112,4,283041,5603752,,,,36419,9267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0213,AM,1994,2011,,TX,45000000,125,44000,Beef and beef products,2,48600000,2470,5,182339,2806272,,,,16710,6397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0214,AM,1994,3315,,TX,15000000,80,71000,High and low carbon steel wiredrawing,3,30000,7340,6,238150,3138628,,,,167823,49220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0215,AM,1994,3533,,TX,10000000,30,38000,Polycrystalline diamond drill bits,1,600,4460,7,86483,1206331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0216,AM,1994,2013,,TX,12500000,85,66000,"Chicken & beef fajitas, barbecue brisket, pork & beef sausag",2,11500000,2024,9,175731,2630715,,,,47519,11343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0217,AM,1994,2013,,TX,12500000,95,40000,"Snack food products (sausages, beef jerky, pig's feet, pickl",2,3360500,2000,11,116848,1512310,,,,26841,6356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0218,AM,1994,2051,,TX,12500000,30,,Sausage rolls,2,800000,2016,3,40353,741208,,,,3086,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0219,AM,1994,2711,,TX,19000000,205,100000,Newspapers,1,17465000,1820,6,194634,3552462,,,,14184,3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0220,AM,1994,3089,,TX,70000000,450,412000,"Plastic ice chests & containers, beverage coolers",1,12000000,8736,7,1791121,34546308,,,,26943,5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0221,AM,1994,3325,,TX,27000000,385,450000,"Carbon, alloy, stainless steel castings",2,22800000,4032,7,1245074,28475088,,,,450144,173570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0222,AM,1994,3365,,TX,5000000,100,16600,Aluminum sand castings,2,1456000,4080,7,88943,1412954,,,,49149,15700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0223,AM,1994,2711,,TX,7500000,67,30000,Newspapers,1,6000000,2440,6,68393,799531,,,,3668,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0224,AM,1994,3069,,TX,7000000,70,131000,"Rubber balloons, mylar balloons, kites",1,132000000,6744,4,94789,1435229,,,,57904,10612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0225,AM,1994,3398,,TX,5000000,45,91300,Commercial Heat Treating of Metals,2,12000000,7200,9,523395,7734760,,,,172520,52314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0226,AM,1995,3251,,TX,16587000,100,233600,Bricks,3,203000,4732,6,526256,9207503,,,,692471,299560,,,,,49000,9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0227,AM,1995,3443,,TX,60000000,265,248855,Air cooled heat exchangers,6,5570,2510,6,499711,6979484,,,,109655,33294,,,,,,,,,,,,,,,,,,,,,,,,,4700,642,22700,4159,,,1300,20612,,
AM0228,AM,1995,3085,,TX,21000000,190,40000,Polyethylene bottles,1,110000000,8712,4,860304,16941970,,,,3529,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0229,AM,1995,2673,,TX,28000000,166,112500,Zip-close reusable plastic film storage bags,1,1380000000,7224,6,401685,7334115,,,,2487,484,,,,,,,,,,,,,,,,,,,,,,,,,,,2420,50,,,,,,
AM0230,AM,1995,2024,,TX,10000000,50,34000,Ice cream,5,3000,2259,4,179388,3123681,,,,13905,3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0231,AM,1995,2436,,TX,50000000,350,260000,Plywood,6,262,5000,8,1883776,40215417,,,,,,,,,,,,,,,,,,340000,595000,,,,,,,,,,,,,,,,,,,,
AM0232,AM,1995,2096,,TX,5000000,87,32278,Packaged snack foods and tortilla chips,2,5200000,4605,6,61765,660903,,,,43424,14171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0233,AM,1995,2013,,TX,83000000,450,110000,"Processed meats, frozen concentrated soups",2,82000000,4070,5,649406,12988277,,,,84215,36050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0234,AM,1995,2731,,TX,63000000,1100,325000,"Printing of collectors book, county history books",1,3000000,4016,5,742253,14148593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0235,AM,1995,2519,,TX,40000000,282,850000,Flexible fiberglass furniture and school furniture,1,535052,4685,6,451068,6845252,,,,153474,39604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0236,AM,1995,3086,,TX,73000000,350,610000,"Urethane foam carpet cushioning, urethane foam for furniture",2,18000000,4016,6,493788,7928781,,,,114575,44547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0237,AM,1995,2221,,TX,55000000,242,190000,"Fiberglass composite fabrics, weave specialty fabrics",6,87900,5832,8,578972,10037222,,,,225456,70154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0238,AM,1995,3317,,TX,48000000,265,155000,"Carbon and alloy steel, seamless and welded, pipe and tubing",3,37103,3993,6,1448333,32234174,,,,496774,220953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0239,AM,1995,3089,,TX,10000000,30,60125,Recycling and densifying of plastics into granules,3,11750,6384,9,153215,1747655,,,,,,18626,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0240,AM,1995,2673,,TX,6000000,60,37000,Plastic produce bags,2,5500000,7344,9,255132,4449883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0241,AM,1995,3599,,TX,8000000,47,150000,"Honing, Boring, Straightening and Sawing Steel Tubing",,,6000,5,100676,1474209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0242,AM,1995,2426,,TX,10000000,47,,Semi-finished and finished truck trailer stock,6,6000,2040,5,87714,1054513,,,,40999,18218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0243,AM,1995,3083,,TX,6000000,23,64000,Truck shells,1,20000,2385,7,77528,920281,,,,7832,1446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0244,AM,1995,2086,,TX,10000000,86,82000,Carbonated soft drinks and hot fill drinks,5,27000000,7800,6,215537,4261430,,,,74860,15447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0245,AM,1995,3317,,TX,38000000,116,160000,"Welded steel tube, fabricated steel line pipe and mechanical",3,63000,6048,10,692210,17924971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0246,AM,1995,3714,,TX,38000000,260,146000,Motor vehicle exhaust system parts,1,4660000,6048,8,239328,3021102,,,,5179,1115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0247,AM,1995,3363,,TX,20000000,425,142000,Aluminum die castings,2,12000000,6696,11,365653,6837632,,,,226957,77212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0248,AM,1995,3471,,TX,2200000,21,12800,Chrome and nickel plating,1,15600000,3760,10,143656,2337046,,,,32515,6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0249,AM,1995,2086,,TX,75000000,275,4500,Soft drinks,5,58500000,5040,9,334132,5383060,,,,72752,21641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0250,AM,1995,3494,,TX,20000000,132,50250,Finished vessel flanges,1,240000,4250,9,153512,1761430,,,,5469,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0251,AM,1995,3087,,TX,9000000,58,71000,Custom compounding of purchased resins,2,10600000,6096,9,225567,4060082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0252,AM,1995,3443,,TX,4200000,48,46000,Steel weldments,3,1620,4328,7,86113,1125733,,,,20400,5160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0253,AM,1995,3325,,TX,20000000,180,247245,Alloy steel castings,3,7200,1890,6,848974,16808910,,,,240676,85759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0254,AM,1995,2431,,TX,40000000,200,254000,Doors,1,300000,3429,8,94760,1296600,,,,7912,1454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0255,AM,1995,3599,,TX,36000000,150,73000,Machined parts,2,5000000,6863,8,220400,3681419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0256,AM,1996,3494,,TX,17000000,190,100000,Piping and pressure vessel connections,1,1700000,4536,7,175091,3427315,84293,28952,2452,104998,20011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860,243000,,,,
AM0257,AM,1996,3231,,TX,8000000,41,53000,Mirrors,6,5600,2034,6,92650,1977726,54106,10788,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52480,12810,,,,,,
AM0258,AM,1996,3089,,TX,11000000,89,36600,Thread and line pipe protectors,1,3100000,8496,8,142342,2696366,22375,6701,1197,8414,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27230,143560,,,,
AM0259,AM,1996,3471,,TX,3800000,100,,"Grinding & electroplating of metals, hard chrome and electro",6,101744,4016,10,135351,3234467,56804,8539,6360,88959,17289,,,,,,,,,,,,,,,,,,,,,,,,,,,6220,122400,,,,,,
AM0260,AM,1996,3053,,TX,7000000,85,32500,"O-rings, lip seals, V-packing",1,1500000,4675,7,96917,1806272,17551,5282,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,49500,,,,
AM0261,AM,1996,2086,,TX,75000000,95,140000,Soft drinks,5,77175000,4640,8,302974,6981829,145375,21316,7719,207125,38152,,,,,,,,,,,,,,,,,,,,,,,,,,,1167,1943,,,,,,
AM0262,AM,1996,3523,,TX,5000000,38,65000,Agricultural gasoline-powered sprayers,1,6000,2202,6,30383,587046,25605,3151,170,15608,2883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330,1760,,,,
AM0263,AM,1996,2086,,TX,75000000,95,335461,Bottled soft drinks,5,50300,5565,4,344963,8054514,154916,22715,8031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3330,,,,,,
AM0264,AM,1996,2531,,TX,12000000,170,327000,"School furniture, including dorm and lab furniture",1,13326,1992,6,59067,1180832,52821,6486,,18063,4343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433746,1722600,,,,
AM0265,AM,1996,3821,,TX,15000000,100,75000,Chemical laboratory molded epoxy sinks and work surfaces,1,132000,4301,6,82022,2220692,44074,5403,1193,40022,10043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0266,AM,1996,3069,,TX,30000000,100,50000,Bridge & slide bearings,1,72000,5481,5,66327,1662954,41323,4938,,41509,11062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,12000,,,,
